"","V1","V2"
"400","2.8.3.3","14208.555378802"
"401","1.9.3.3","12474.6118748511"
"402","2.9.3.3","12895.1108299109"
"403","1.10.3.3","37431.342574896"
"404","2.10.3.3","38693.0924872087"
"405","1.11.3.3","37034.2644120287"
"406","2.11.3.3","38282.6294628132"
"407","1.12.3.3","11685.3045361799"
"408","2.12.3.3","12079.197219681"
"409","1.13.3.3","16660.724447567"
"410","2.13.3.3","17222.3304751553"
"411","1.14.3.3","10646.9747729805"
"412","2.14.3.3","11005.8670424556"
"413","1.15.3.3","2725.05889284662"
"414","2.15.3.3","2816.9162130113"
"415","1.16.3.3","1380.45273934695"
"416","2.16.3.3","1426.9855645946"
"417","1.1.4.3","2455.80914832033"
"418","2.1.4.3","2538.59049583278"
"419","1.2.4.3","1366.9362694061"
"420","2.2.4.3","1413.0134763513"
"421","1.3.4.3","857.294204297691"
"422","2.3.4.3","886.192202945067"
"423","1.4.4.3","2288.68997757403"
"424","2.4.4.3","2365.83800860543"
"425","1.5.4.3","491.794386679194"
"426","2.5.4.3","508.371978653801"
"427","1.6.4.3","979.065168226558"
"428","2.6.4.3","1012.06786877588"
"429","1.7.4.3","1135.97071151818"
"430","2.7.4.3","1174.26244371506"
"431","1.8.4.3","2861.30361693081"
"432","2.8.4.3","2957.75352600204"
"433","1.9.4.3","2596.80356480115"
"434","2.9.4.3","2684.33760565542"
"435","1.10.4.3","7791.97339435807"
"436","2.10.4.3","8054.6281930045"
"437","1.11.4.3","7709.31479149466"
"438","2.11.4.3","7969.18330256119"
"439","1.12.4.3","2432.49575856654"
"440","2.12.4.3","2514.49124948251"
"441","1.13.4.3","3468.21440792345"
"442","2.13.4.3","3585.12229644825"
"443","1.14.4.3","2216.34968063115"
"444","2.14.4.3","2291.05923745763"
"445","1.15.4.3","567.267560564616"
"446","2.15.4.3","586.389230950019"
"447","1.16.4.3","287.364819886907"
"448","2.16.4.3","297.051422379687"
"449","1.1.5.3","1250.44685117661"
"450","2.1.5.3","1292.59738856828"
"451","1.2.5.3","696.015468061529"
"452","2.2.5.3","719.477021812581"
"453","1.3.5.3","436.516346976396"
"454","2.3.5.3","451.230605793549"
"455","1.4.5.3","1165.35325138532"
"456","2.4.5.3","1204.63542139583"
"457","1.5.5.3","250.411455088006"
"458","2.5.5.3","258.852419524886"
"459","1.6.5.3","498.519584692868"
"460","2.6.5.3","515.323872196418"
"461","1.7.5.3","578.412618186677"
"462","2.7.5.3","597.909970407409"
"463","1.8.5.3","1456.91618605563"
"464","2.8.5.3","1506.02647020653"
"465","1.9.5.3","1322.23827040905"
"466","2.9.5.3","1366.80878022731"
"467","1.10.5.3","3967.51050548496"
"468","2.10.5.3","4101.248856504"
"469","1.11.5.3","3925.42246711116"
"470","2.11.5.3","4057.74209854725"
"471","1.12.5.3","1238.57615885191"
"472","2.12.5.3","1280.3265544381"
"473","1.13.5.3","1765.94251575267"
"474","2.13.5.3","1825.46957679629"
"475","1.14.5.3","1128.51907940283"
"476","2.14.5.3","1166.55962915417"
"477","1.15.5.3","288.840822735683"
"478","2.15.5.3","298.57717889309"
"479","1.16.5.3","146.32017899774"
"480","2.16.5.3","151.252395165262"
"481","1.1.1.4","118870.110156094"
"482","2.1.1.4","122287.323992068"
"483","1.2.1.4","66671.3424400333"
"484","2.2.1.4","68587.9742455382"
"485","1.3.1.4","42250.9074829174"
"486","2.3.1.4","43465.513790958"
"487","1.4.1.4","116390.404703905"
"488","2.4.1.4","119736.333304514"
"489","1.5.1.4","24717.4188428909"
"490","2.5.1.4","25427.9818729796"
"491","1.6.1.4","50515.8590300027"
"492","2.6.1.4","51968.0617089331"
"493","1.7.1.4","54961.8177940856"
"494","2.7.1.4","56541.8304984534"
"495","1.8.1.4","135370.094873624"
"496","2.8.1.4","139261.641374016"
"497","1.9.1.4","122568.989456405"
"498","2.9.1.4","126092.536680192"
"499","1.10.1.4","394015.340887607"
"500","2.10.1.4","405342.281467531"
"501","1.11.1.4","399889.022184045"
"502","2.11.1.4","411384.816186986"
